time_broken_spent_alone,stage_fear,social_event_attendance,going_outside,drained_after_socializing,friends_circle_size,post_frequency,personality,personality_encoded,user_id,event_timestamp,created_timestamp
3.0,0,4.0,6.0,0,11.0,5.0,Extrovert,1,2426,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,9.0,3.0,0,7.0,8.0,Extrovert,1,2427,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,9.0,5.0,0,5.0,3.0,Extrovert,1,2428,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,2.0,1.0,1,3.0,1.0,Introvert,0,2429,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,7.0,5.0,0,14.0,3.0,Extrovert,1,2430,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,3.963354474982382,0.0,1,6.268862911795962,3.564726631393298,Introvert,0,2431,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,7.0,3.0,0,10.0,3.564726631393298,Extrovert,1,2432,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.505816002819881,1,1.0,0.0,1,1.0,2.0,Introvert,0,2433,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,1.0,2.0,1,2.0,2.0,Introvert,0,2434,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,1.0,1.0,1,6.268862911795962,2.0,Introvert,0,2435,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,9.0,3.0,0,7.0,4.0,Extrovert,1,2436,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,0.0,1.0,1,3.0,2.0,Introvert,0,2437,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,9.0,5.0,0,11.0,3.0,Extrovert,1,2438,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,0.0,0.0,1,4.0,2.0,Introvert,0,2439,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,2.0,1.0,1,5.0,2.0,Introvert,0,2440,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,4.0,5.0,0,10.0,9.0,Extrovert,1,2441,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,4.0,5.0,0,15.0,4.0,Extrovert,1,2442,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,0.0,1.0,1,4.0,0.0,Introvert,0,2443,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,6.0,5.0,0,5.0,5.0,Extrovert,1,2444,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,8.0,6.0,0,7.0,6.0,Extrovert,1,2445,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,3.963354474982382,5.0,0,8.0,8.0,Extrovert,1,2446,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,3.0,0.0,1,6.268862911795962,2.0,Introvert,0,2447,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,9.0,6.0,0,10.0,6.0,Introvert,0,2448,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,9.0,4.0,0,10.0,5.0,Extrovert,1,2449,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.505816002819881,1,1.0,2.0,1,3.0,1.0,Introvert,0,2450,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,8.0,3.0,0,6.0,7.0,Extrovert,1,2451,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,9.0,6.0,0,5.0,7.0,Extrovert,1,2452,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,5.0,4.0,0,13.0,7.0,Extrovert,1,2453,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,5.0,4.0,0,11.0,7.0,Extrovert,1,2454,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,8.0,3.0,0,10.0,8.0,Extrovert,1,2455,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,6.0,6.0,0,13.0,6.0,Introvert,0,2456,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,9.0,3.0,0,12.0,8.0,Extrovert,1,2457,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,9.0,5.0,0,14.0,9.0,Introvert,0,2458,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,6.0,3.0,0,6.0,4.0,Extrovert,1,2459,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,4.0,5.0,0,5.0,4.0,Extrovert,1,2460,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,5.0,6.0,0,9.0,9.0,Extrovert,1,2461,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,9.0,4.0,0,5.0,9.0,Extrovert,1,2462,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,8.0,3.0,0,8.0,3.564726631393298,Extrovert,1,2463,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,0.0,0.0,1,5.0,1.0,Introvert,0,2464,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,1.0,0.0,1,3.0,1.0,Introvert,0,2465,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,9.0,4.0,0,6.0,9.0,Extrovert,1,2466,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,1.0,2.0,1,1.0,1.0,Introvert,0,2467,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,0.0,2.0,1,1.0,0.0,Introvert,0,2468,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,3.0,0.0,1,2.0,2.0,Introvert,0,2469,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,2.0,0.0,1,6.268862911795962,1.0,Introvert,0,2470,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,2.0,1.0,1,2.0,2.0,Introvert,0,2471,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,1.0,0.0,1,5.0,1.0,Introvert,0,2472,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,0.0,0.0,1,5.0,2.0,Introvert,0,2473,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,0.0,1.0,1,1.0,2.0,Introvert,0,2474,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,9.0,5.0,0,14.0,4.0,Extrovert,1,2475,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,3.963354474982382,2.0,1,2.0,1.0,Introvert,0,2476,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,3.0,1.0,1,2.0,0.0,Introvert,0,2477,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,9.0,3.0,0,8.0,4.0,Extrovert,1,2478,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,8.0,7.0,0,13.0,9.0,Introvert,0,2479,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,6.0,5.0,0,14.0,5.0,Extrovert,1,2480,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,6.0,4.0,0,8.0,5.0,Extrovert,1,2481,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,3.0,0.0,1,1.0,0.0,Introvert,0,2482,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,3.0,2.0,1,3.0,1.0,Introvert,0,2483,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,1.0,0.0,1,1.0,0.0,Extrovert,1,2484,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,8.0,4.0,0,15.0,6.0,Extrovert,1,2485,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,0.0,2.0,1,1.0,1.0,Introvert,0,2486,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,1.0,2.0,1,3.0,1.0,Extrovert,1,2487,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,0.0,1.0,1,1.0,2.0,Introvert,0,2488,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,9.0,5.0,0,12.0,9.0,Extrovert,1,2489,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.505816002819881,1,0.0,1.0,1,3.0,1.0,Introvert,0,2490,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,4.0,6.0,0,9.0,7.0,Extrovert,1,2491,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,8.0,3.0,0,7.0,3.0,Extrovert,1,2492,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,8.0,3.0,0,15.0,7.0,Extrovert,1,2493,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,5.0,6.0,0,5.0,6.0,Extrovert,1,2494,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,3.0,2.0,1,1.0,0.0,Introvert,0,2495,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,2.0,2.0,1,4.0,0.0,Introvert,0,2496,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.505816002819881,1,3.0,2.0,1,2.0,1.0,Introvert,0,2497,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,3.0,1.0,1,3.0,3.564726631393298,Introvert,0,2498,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,5.0,3.0,0,5.0,7.0,Extrovert,1,2499,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,9.0,6.0,0,8.0,6.0,Introvert,0,2500,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,2.0,0.0,1,2.0,1.0,Introvert,0,2501,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,5.0,4.0,0,5.0,9.0,Extrovert,1,2502,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.505816002819881,0,5.0,3.0,0,11.0,9.0,Extrovert,1,2503,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,6.0,4.0,0,5.0,3.564726631393298,Extrovert,1,2504,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,8.0,5.0,0,15.0,3.0,Extrovert,1,2505,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,0.0,1.0,1,2.0,0.0,Introvert,0,2506,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,9.0,5.0,0,11.0,5.0,Introvert,0,2507,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,6.0,5.0,0,6.0,3.0,Extrovert,1,2508,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,4.0,5.0,0,11.0,5.0,Extrovert,1,2509,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,3.0,2.0,1,2.0,2.0,Introvert,0,2510,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,4.0,3.0,0,8.0,8.0,Extrovert,1,2511,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,1.0,2.0,1,2.0,1.0,Introvert,0,2512,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,3.0,0.0,1,4.0,0.0,Introvert,0,2513,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,5.0,5.0,0,14.0,5.0,Extrovert,1,2514,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,7.0,6.0,0,13.0,9.0,Extrovert,1,2515,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,6.0,6.0,0,5.0,8.0,Extrovert,1,2516,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,0,3.963354474982382,1.0,1,2.0,2.0,Introvert,0,2517,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,5.0,5.0,0,13.0,9.0,Extrovert,1,2518,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,1.0,2.0,1,2.0,0.0,Introvert,0,2519,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,1.0,0.0,1,5.0,2.0,Introvert,0,2520,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,9.0,3.0,0,12.0,8.0,Extrovert,1,2521,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,4.0,3.0,0,12.0,7.0,Extrovert,1,2522,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,2.0,1.0,1,4.0,0.0,Extrovert,1,2523,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,4.0,6.0,0,5.0,3.0,Extrovert,1,2524,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,5.0,6.0,0,12.0,4.0,Extrovert,1,2525,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,0.0,0.0,1,1.0,1.0,Extrovert,1,2526,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,0,3.0,3.0,1,5.0,0.0,Introvert,0,2527,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.505816002819881,1,1.0,0.0,0,5.0,1.0,Introvert,0,2528,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,0.0,1.0,1,1.0,0.0,Introvert,0,2529,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,3.0,1.0,1,3.0,2.0,Introvert,0,2530,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,7.0,3.0,0,15.0,9.0,Extrovert,1,2531,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,1.0,1.0,1,1.0,0.0,Extrovert,1,2532,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,1.0,0.0,1,2.0,1.0,Introvert,0,2533,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,3.0,0.0,1,2.0,0.0,Introvert,0,2534,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,5.0,3.0,0,14.0,5.0,Extrovert,1,2535,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,3.0,0.0,1,4.0,0.0,Introvert,0,2536,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,6.0,3.0,0,5.0,9.0,Extrovert,1,2537,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,6.0,3.0,0,8.0,6.0,Extrovert,1,2538,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,9.0,5.0,0,8.0,7.0,Extrovert,1,2539,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,9.0,3.0,0,5.0,3.0,Extrovert,1,2540,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,9.0,6.0,0,14.0,7.0,Extrovert,1,2541,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.505816002819881,1,3.0,1.0,1,4.0,2.0,Introvert,0,2542,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,9.0,5.0,0,14.0,4.0,Extrovert,1,2543,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,4.0,4.0,0,13.0,7.0,Extrovert,1,2544,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,2.0,2.0,1,4.0,0.0,Introvert,0,2545,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,6.0,4.0,0,5.0,6.0,Extrovert,1,2546,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,7.0,3.0,0,12.0,8.0,Extrovert,1,2547,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,7.0,4.0,0,9.0,6.0,Extrovert,1,2548,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,7.0,6.0,0,6.0,4.0,Extrovert,1,2549,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,8.0,5.0,0,5.0,8.0,Extrovert,1,2550,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,7.0,4.0,0,8.0,6.0,Extrovert,1,2551,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,9.0,5.0,0,11.0,6.0,Extrovert,1,2552,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,5.0,6.0,0,8.0,8.0,Extrovert,1,2553,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,6.0,4.0,0,10.0,7.0,Extrovert,1,2554,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,1.0,0.0,1,2.0,1.0,Extrovert,1,2555,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,2.0,2.0,1,1.0,0.0,Extrovert,1,2556,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,2.0,2.0,1,4.0,2.0,Introvert,0,2557,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,3.963354474982382,3.0,0,11.0,5.0,Extrovert,1,2558,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,2.0,2.0,1,2.0,0.0,Extrovert,1,2559,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,2.0,0.0,1,5.0,0.0,Introvert,0,2560,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,6.0,3.0,0,10.0,3.0,Extrovert,1,2561,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,0.0,0.0,1,1.0,2.0,Introvert,0,2562,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,6.0,5.0,0,12.0,6.0,Introvert,0,2563,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,9.0,5.0,0,14.0,6.0,Extrovert,1,2564,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,3.0,2.0,0,2.0,0.0,Introvert,0,2565,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,5.0,3.0,0,5.0,5.0,Extrovert,1,2566,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,6.0,3.0,0,11.0,6.0,Extrovert,1,2567,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,8.0,4.0,0,14.0,7.0,Extrovert,1,2568,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,0.0,1.0,1,5.0,2.0,Introvert,0,2569,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,3.0,0.0,1,2.0,1.0,Introvert,0,2570,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,0.0,2.0,1,3.0,2.0,Extrovert,1,2571,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,7.0,3.0,0,6.0,4.0,Extrovert,1,2572,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,7.0,3.0,0,8.0,4.0,Extrovert,1,2573,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,3.0,0.0,1,2.0,0.0,Introvert,0,2574,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,9.0,4.0,0,9.0,8.0,Extrovert,1,2575,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,7.0,4.0,0,11.0,6.0,Extrovert,1,2576,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,4.0,3.0,0,14.0,8.0,Extrovert,1,2577,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,1.0,0.0,1,4.0,1.0,Introvert,0,2578,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,5.0,5.0,0,14.0,8.0,Extrovert,1,2579,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,6.0,4.0,0,6.268862911795962,5.0,Extrovert,1,2580,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,8.0,6.0,0,10.0,7.0,Extrovert,1,2581,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,1.0,2.0,1,1.0,2.0,Introvert,0,2582,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,7.0,3.0,0,8.0,6.0,Extrovert,1,2583,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,5.0,5.0,0,14.0,8.0,Extrovert,1,2584,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,3.0,1.0,1,2.0,1.0,Introvert,0,2585,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,6.0,5.0,0,6.0,3.0,Extrovert,1,2586,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,9.0,5.0,0,11.0,3.0,Extrovert,1,2587,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,1.0,1.0,1,1.0,0.0,Introvert,0,2588,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,3.0,2.0,1,3.0,1.0,Introvert,0,2589,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,9.0,4.0,0,12.0,3.564726631393298,Extrovert,1,2590,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,3.0,0.0,1,2.0,2.0,Introvert,0,2591,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,4.0,5.0,0,6.0,4.0,Extrovert,1,2592,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,8.0,5.0,0,13.0,7.0,Introvert,0,2593,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,5.0,5.0,0,6.0,7.0,Extrovert,1,2594,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,2.0,1.0,1,3.0,3.564726631393298,Introvert,0,2595,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,4.0,6.0,0,12.0,4.0,Extrovert,1,2596,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,4.0,6.0,0,6.0,3.0,Extrovert,1,2597,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,8.0,4.0,0,10.0,7.0,Extrovert,1,2598,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,8.0,5.0,0,14.0,5.0,Extrovert,1,2599,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,7.0,5.0,0,9.0,7.0,Introvert,0,2600,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,7.0,6.0,0,6.0,7.0,Extrovert,1,2601,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,1.0,1.0,1,5.0,2.0,Introvert,0,2602,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,1.0,2.0,1,4.0,0.0,Introvert,0,2603,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,1,2.0,0.0,1,5.0,0.0,Introvert,0,2604,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,5.0,6.0,0,13.0,7.0,Extrovert,1,2605,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,5.0,5.0,0,14.0,9.0,Extrovert,1,2606,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,7.0,6.0,0,7.0,9.0,Extrovert,1,2607,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,3.0,0.0,1,1.0,2.0,Introvert,0,2608,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,1.0,0.0,1,5.0,2.0,Introvert,0,2609,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,8.0,6.0,0,5.0,5.0,Extrovert,1,2610,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,3.0,0.0,1,3.0,1.0,Introvert,0,2611,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,2.0,2.0,1,5.0,1.0,Introvert,0,2612,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,3.0,1.0,1,5.0,0.0,Introvert,0,2613,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,4.0,6.0,0,9.0,3.564726631393298,Extrovert,1,2614,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
3.0,0,9.0,6.0,0,12.0,5.0,Extrovert,1,2615,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
8.0,1,3.963354474982382,1.0,1,2.0,0.0,Introvert,0,2616,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,1.0,0.0,1,2.0,1.0,Introvert,0,2617,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,5.0,4.0,0,8.0,7.0,Extrovert,1,2618,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,4.0,6.0,0,9.0,5.0,Extrovert,1,2619,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
5.0,1,2.0,0.0,1,5.0,0.0,Introvert,0,2620,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,9.0,5.0,0,14.0,6.0,Extrovert,1,2621,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,3.0,2.0,0,2.0,0.0,Introvert,0,2622,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
10.0,1,3.0,1.0,1,4.0,3.564726631393298,Introvert,0,2623,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,4.0,3.0,0,9.0,4.0,Extrovert,1,2624,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
6.0,1,2.0,1.0,1,1.0,2.0,Introvert,0,2625,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
1.0,0,4.0,4.0,0,8.0,7.0,Extrovert,1,2626,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
4.0,1,2.0,0.0,1,2.0,2.0,Introvert,0,2627,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
7.0,1,1.0,0.0,1,6.268862911795962,1.0,Introvert,0,2628,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
0.0,0,5.0,3.0,0,15.0,5.0,Extrovert,1,2629,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
11.0,0,2.0,1.0,1,2.0,1.0,Introvert,0,2630,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
2.0,0,5.0,3.0,0,10.0,9.0,Extrovert,1,2631,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
9.0,1,3.963354474982382,0.0,1,3.0,0.0,Introvert,0,2632,2025-12-17 14:44:19.444815,2025-12-17 14:44:19.444815
